40.6847914508,-74.0219117257278
40.685139176,-74.02113737184666
40.685550278,-74.02023618111916
40.685823683,-74.02587242202199
40.6859942566,-74.0258882415511
40.686213078,-74.02178562166512
40.686688464,-74.02351473722369
40.686990005,-74.01704692111952
40.687245382,-74.02401058816774
40.687398542,-74.01616495096428
40.68762992,-74.01635375386405
40.687699555,-74.01784287373991
40.687908362,-74.02336591546069
40.688168266,-74.02316327753604
40.688181816,-74.01490398403172
40.6883029255,-74.0165006238799
40.688690751,-74.01896509829042
40.689231762,-74.01919154425931
40.689749265,-74.02029954474362
40.689938447,-74.01811489380162
40.6907781051,-74.0213608406252
40.691026497,-74.01260737018482
40.691262234,-74.02018744549781
40.691266628,-74.01276602895439
40.691833942,-74.01835580778605
40.6920838258,-74.0183061531098
40.692533926,-74.01410267165936
40.692791708,-74.01542782131224
40.693146928,-74.01879708622153
40.6989737894,-74.0397030187602
40.701133021,-74.01372314441093
40.701200356,-74.01374768342369
40.701807024,-74.00998302289536
40.701903563,-74.00993626308046
40.701990377,-74.01584079939174
40.702196132,-74.00938127713896
40.70227493645,-74.013045796375
40.702686532,-74.01231160768083
40.70308727,-74.00589941745793
40.703099516,-74.0129978382912
40.703578684,-74.01159382696616
40.7035987827,-74.0143917690023
40.703695013,-74.01064454774598
40.703750383,-74.00704712676601
40.7040848277,-74.0089875528631
40.70411332,-74.01673615209256
40.704140707,-74.01070637443443
40.704269268,-74.02085081939283
40.704545914,-74.01006968341342
40.704553496,-74.01326979484504
40.704721157,-74.01155838499058
40.704730999,-74.01706855731072
40.704775247,-74.00974639311217
40.704824243,-74.00689991891616
40.704898336,-74.01753024981669
40.70497664,-74.01670727423507
40.705002761,-74.01262946733641
40.705147733,-74.00998418601552
40.705543124,-74.00906648911297
40.705800043,-74.01699521616094
40.705948436,-74.01500328675284
40.70601231,-74.00881270660075
40.706140366,-74.01461987114978
40.706174865,-74.01793061274537
40.706233508,-74.01500255466327
40.706237207,-74.01433649678438
40.706459436,-74.01510283492294
40.706529933,-74.00225960869982
40.706767065,-74.01250774039123
40.706839867,-74.01757437049282
40.70694327,-74.01351885460902
40.706982011,-74.00645562008715
40.70711101,-74.01396029905284
40.707219298,-74.00745861058397
40.707324483,-74.01534376051974
40.707403612,-74.01469808365016
40.707507639,-74.01125467663418
40.70762398,-74.01750342243615
40.70777032,-74.01296134424844
40.708328717,-73.99980743093866
40.708457409,-74.01739796591468
40.708472598,-73.99919145260529
40.708594022,-74.01101198470016
40.7086137803,-74.0093715658533
40.708667846,-74.00601167614364
40.708731067,-74.01326253180854
40.708756721,-74.00965928737533
40.708765803,-73.99928135450403
40.708845629,-74.0025025396944
40.709043093,-74.00024663891942
40.709044623,-74.00889270170745
40.70908976312,-74.007808236173
40.709097287,-74.01543085567637
40.709113223,-74.01591803868273
40.709522763,-74.00166466865358
40.709557321,-74.00643549157509
40.709560434,-74.00162290743312
40.709620004,-74.00157615385477
40.709645783,-74.00101490853488
40.709776171,-73.99204811967962
40.709793624,-73.99607593833781
40.709805672,-74.00998739189396
40.70987195,-74.00705335878443
40.709912582,-74.00609031833338
40.710078371,-74.01638142202177
40.710218967,-73.99632811656076
40.710366864,-74.01123100601572
40.710412543,-74.00947357911565
40.710464761,-73.98465524517123
40.7105586602,-73.9941429429288
40.710775082,-73.98383902437166
40.710805284,-74.00775834326444
40.710815639,-73.98325429209237
40.710831905,-73.98150806170639
40.710861694,-74.01470919043182
40.710891149,-74.00351115373047
40.710891694,-73.99219158797202
40.710973586,-74.00364239826584
40.7110174069,-74.0108007673076
40.711207638,-74.00337609262502
40.711210723,-73.98993758127737
40.71156888,-74.01578577438843
40.711570089,-74.00245906841764
40.711593054,-73.99426516513576
40.711600652,-74.00378803887223
40.711687224,-74.00695163488723
40.711700024,-73.99310362919095
40.7117150255,-74.0032429504997
40.712008428,-74.00606917588449
40.712066062,-74.0166029214327
40.712084696,-74.01012167536024
40.712401516,-73.97780677078417
40.712452541,-74.00485768087732
40.712457174,-73.99253679064238
40.712489618,-73.98377464423741
40.712598565,-73.99888718693246
40.71272772,-73.99798485426793
40.713051774,-73.99411843828304
40.713067033,-74.00291004097915
40.713091279,-73.99361384801739
40.713329521,-74.01099937071182
40.71367874,-73.99799439038729
40.71378675,-73.98511406569538
40.71385682427,-73.992468277406
40.71394077,-74.01232736561012
40.71402247,-74.00446683718917
40.7140532335,-73.9901890214031
40.71406913186,-73.997504453294
40.714215712,-73.99472479457599
40.714250884,-73.99431855713253
40.714365229,-73.99282173481265
40.714419801,-73.99213486515167
40.714451064,-73.99959267186705
40.714461435,-73.98164975847828
40.714545678,-73.97689983466297
40.714558939,-74.00402022975042
40.714626711,-74.00242728601317
40.714824562,-73.99803530476056
40.714835678,-73.98300055079706
40.714926972,-74.00793943414322
40.714994598,-73.99886658988727
40.715050579,-73.97745931681331
40.715122251,-73.98031062842897
40.71515891,-74.00211455770949
40.715170058,-74.00052734942693
40.715290968,-74.00078955186169
40.715356856,-73.99771916699535
40.715475602,-73.97818721652479
40.715492001,-73.97817919295119
40.715520167,-74.00923907438933
40.715579884,-73.97912075473518
40.7155962987,-73.9784173167427
40.715649309,-73.97791649975204
40.715759939,-74.00497612896955
40.71576636,-74.00658647809979
40.71588431,-73.98285209712569
40.715886192,-74.00280723502947
40.7160230464,-73.9913094200525
40.7161559809,-73.9758514262042
40.716187952,-74.00920540153878
40.716341123,-73.98163951630775
40.716369474,-73.97559485907036
40.716403341,-73.97572098444536
40.716517328,-74.00330379192702
40.716747617,-73.99369955048489
40.716971974,-73.98995019156716
40.716974851,-73.99445474272497
40.7171036482,-73.9841551837033
40.7171552794,-74.0029339530185
40.717193467,-73.98410318006685
40.717279243,-73.9954287587875
40.717298094,-74.01268806175729
40.717332546,-74.00963498984416
40.7176873984,-74.0023555767028
40.717739509,-74.00415339140889
40.717928077,-73.98663134453051
40.718017094,-73.99995620864657
40.71821308,-73.98743405826006
40.7182276777,-73.9747381507163
40.718273346,-74.00532369793707
40.718290506,-73.98247747854305
40.718583426,-73.99174683325305
40.718776729,-73.99569878902935
40.718779146,-73.97487437771306
40.718802031,-74.01040126726114
40.718829354,-73.97468709792302
40.718840793,-73.97474240036401
40.7189695181,-73.9803053022246
40.71919298,-73.99984031437683
40.719282308,-73.97672128629871
40.7195812726,-73.9980538650741
40.719777497,-74.00680843832598
40.719865174,-73.97878822171175
40.719903425,-74.00260001909851
40.720040311,-74.00391758971028
40.720056988,-74.00565492157942
40.720202005,-73.97532281049456
40.7202342381,-73.9844773177515
40.720320979,-73.99404155268417
40.720405436,-74.00642808870975
40.720432657,-73.99986798351416
40.720475867,-74.00700417950614
40.720685478,-74.00930688765881
40.720893442,-73.99575172510592
40.7210275994,-73.9915054447527
40.721084915,-74.00584309069443
40.721161054,-73.98303472909403
40.721274827,-73.97485841984081
40.721326104,-73.97467370973213
40.721390526,-73.97619163612177
40.721395379,-73.99273036108077
40.721523526,-74.01068283200343
40.721825442,-74.00685916387276
40.721854851,-74.00712464468478
40.721885778,-73.97734585310336
40.722497237,-73.97689230339289
40.7224997865,-74.0067578563082
40.723259838,-73.98843048082284
40.7234333,-74.00953456414774
40.723449318,-74.00382928974068
40.723513872,-74.01034155454563
40.723624837,-74.00478574894402
40.723633589,-73.98143721957886
40.72374573,-74.00611672324743
40.723882043,-73.98208242445315
40.724088873,-74.00942574639447
40.724221316,-74.00864380566402
40.724254957,-73.98484397576922
40.724267028,-74.00473947852464
40.724278569,-73.97328138697999
40.724551787,-74.00193353217419
40.724616724,-73.99163323602596
40.724697062,-73.97841275532578
40.724910122,-74.00464621647406
40.7250174602,-73.9948755409393
40.725044347,-74.01007001145108
40.725148372,-73.99588633198803
40.725325342,-73.97621107423468
40.725381614,-74.00010082423555
40.725582171,-73.98986956388136
40.7258766745,-73.9775353164711
40.725914058,-74.00910673607578
40.726016417,-73.99387138529133
40.726175342,-74.01141700405365
40.726382516,-73.97209645613465
40.726495384,-74.00234961894274
40.72660087,-74.00743353168835
40.7268771279,-74.0031220637457
40.726939419,-73.99473013006944
40.7269588159,-74.0034449141662
40.726996874,-73.99986308185862
40.727563742,-73.99419003864264
40.727584536,-73.99141387917173
40.7276034842,-74.0014368866845
40.727818775,-73.99475092982473
40.727867201,-73.99314657002448
40.728095819,-74.00209772133978
40.728103662,-73.99022459122982
40.728134969,-73.97165311891541
40.728143385,-73.97178449549217
40.72844574,-73.98178942199274
40.728768437,-73.98443161441539
40.729007297,-73.99374703096086
40.729122943,-74.01077099375091
40.729142295,-73.99093053595452
40.729180532,-73.99581237168601
40.729447209,-74.00517157349292
40.729552233,-73.99657214484283
40.729653255,-74.00220337253585
40.729878687,-73.99072530409872
40.729926035,-73.98860284936329
40.729987976,-74.00049847634641
40.730120978,-73.98946844612149
40.730228236,-74.00685682128889
40.730324372,-74.00246883996668
40.730446661,-74.00430267333925
40.730539119,-73.98027304615304
40.730622869,-73.99064024236256
40.730699695,-73.97599838267854
40.730718338,-74.00446035694131
40.731003244,-74.00462631607512
40.731043256,-73.99960360339156
40.731408831,-73.99697435541178
40.73155422,-74.00564770094934
40.731783686,-74.00780727269162
40.731856258,-73.99663935985464
40.732048465,-73.97865863721982
40.7322154303,-73.9986122561338
40.732318886,-74.00166271676179
40.732372332,-74.00579422144368
40.732425875,-74.0065013531848
40.73261191,-73.99827747034547
40.732698706,-73.98364598080816
40.732730723,-73.99381380323446
40.732847181,-73.99591437458112
40.7329459857,-73.9979867078577
40.732961846,-73.97544936570266
40.73305394,-74.00640707693222
40.733203671,-74.00980015255962
40.733213921,-73.99111355499844
40.733240404,-74.00070346537152
40.733369517,-74.00739800291005
40.733371941,-74.00257298541385
40.73339151344,-74.004277553704
40.73340091,-74.00855364166799
40.733527114,-73.98986852139565
40.733748079,-73.98058829313861
40.734034305,-73.99504997044725
40.734094369,-74.00849166308299
40.73427708,-73.97460227979292
40.734476537,-74.00846236447066
40.7346033556,-73.9843597568627
40.734788124,-73.99924564878314
40.734813838,-74.00702854621122
40.735127806,-74.00157447249578
40.735133213,-74.00606869860012
40.7352153,-73.99171498773394
40.735234953,-73.99886484841824
40.735946471,-73.97630684443361
40.735961379,-73.98939373341643
40.736128689,-73.97884941155544
40.736215687,-73.97899715353334
40.736376384,-73.98493339345687
40.73643169692,-74.006620319663
40.736530904,-73.99075240029164
40.7365913176,-73.9890793277419
40.736957591,-74.00649818404379
40.736982503,-73.97448171257714
40.737111172,-73.97478960151608
40.737186999,-73.97448380079084
40.737229528,-74.00064726151977
40.737332026,-73.98538720687989
40.737547469,-74.00482959331325
40.737549594,-74.00648762269552
40.737639856,-73.98612054479274
40.73813046,-74.00203202305228
40.738141689,-74.00815390492271
40.738219008,-73.98567437913856
40.738286705,-73.98767543430631
40.738534735,-73.98642507037243
40.738553086,-73.98042358527488
40.738758621,-74.00810315479771
40.738870978,-73.98722820005958
40.739375928,-74.00825772543234
40.739379962,-74.00984362265525
40.739380206,-74.00994017102413
40.739492898,-73.98677423725373
40.739631099,-74.00633307505359
40.7398604612,-73.9777351961448
40.740160001,-73.98630170544276
40.740261688,-73.99051784255435
40.740346092,-73.97313333791764
40.74044198,-73.99459264910554
40.740467369309,-74.00941672589
40.740831499,-73.97287836564031
40.740850213,-74.00512553518325
40.740955402,-73.98228834763424
40.741080025,-74.00155531453736
40.741264752,-73.98206477797507
40.741274679,-73.97534263564368
40.741444379,-73.98536433096568
40.74334959,-73.98413729050286
40.743425018,-73.99984823601524
40.7438252,-73.97950790993646
40.744466679,-73.97115745905857
40.744504682,-73.97522420001326
40.7446738428,-74.0082589089775
40.745202827,-73.98278317135275
40.7452863736,-73.9887290551396
40.74537505,-74.00811962428791
40.745623115,-73.97325090120047
40.745681337,-73.97212474231745
40.745826359,-74.00181130603184
40.745951301,-73.99800821980608
40.745957295,-73.97277828245664
40.7462002482,-73.9738885316818
40.746327607,-73.97364302710403
40.746491848,-74.00132588169727
40.7465685662,-73.9745811478171
40.746580899,-73.99755164555447
40.746637169,-73.9763220465465
40.74680348,-74.0078664338864
40.747205102,-73.99709902920391
40.7472734482,-73.9778121918236
40.747448969,-73.96864662520076
40.747895434,-73.98916651704518
40.747905465,-73.97131675473112
40.74817761,-73.97228262774867
40.748196572,-73.96829534918463
40.748921335,-73.97788818261026
40.7493411,-74.00818895109127
40.749473939,-74.00050946760678
40.749530188,-73.96936334362438
40.749734992,-73.97406954524283
40.750156958,-73.97698570728346
40.750175605,-73.97894989914614
40.750240835,-73.99859426080933
40.750660713,-73.98777909947286
40.750788241,-73.97848503384273
40.751175229,-73.95955055664443
40.751267475,-73.96773256395191
40.7514058651,-74.0051773110549
40.75144102,-73.97395914727245
40.751822012,-73.96533407414978
40.751883406,-73.97710781138558
40.752688624,-74.00052667538124
40.752741379,-73.97510266165389
40.752798714,-73.96520046681523
40.752827873,-73.95737725898935
40.752857234,-73.95727298072461
40.752905351,-73.96414042484552
40.753367122,-73.97464798076302
40.753441906,-73.99850458747068
40.753519544,-73.96340559085736
40.753636767,-73.99854092515085
40.753717088,-73.97743259180928
40.754091115,-73.99207900077155
40.7542125515,-73.9768674400796
40.75487619,-73.96852047039987
40.755159693,-73.96199895398017
40.755206227,-73.99665517510424
40.7552435375,-73.9732755980402
40.755755314,-73.95424726707007
40.755799676,-73.99995867655608
40.7558167194,-73.9961658888822
40.755980109,-73.97696049656075
40.756058902,-73.96162229930414
40.756454515,-73.99577488185152
40.756496474,-73.95352390950339
40.75659034,-73.99993671582703
40.7566357562,-73.9558139458618
40.756765194,-73.96715254341488
40.7569093315,-73.9954828819929
40.756971373,-74.00480506713535
40.75705315,-73.95262588579064
40.757075957,-73.96984859921484
40.757747474,-73.95948743932189
40.757754768,-73.99522631718675
40.757789159,-73.99680089701201
40.757796332,-73.99512250349613
40.7578115944,-73.9955367510559
40.757823347,-73.98716300910127
40.758008239,-73.96623906580041
40.758036661,-73.96018161162492
40.75837498,-73.99840894337747
40.7589347004,-73.9585021559319
40.759065014,-73.97844980500963
40.759078401,-73.95941562429961
40.759119273,-73.95846654873255
40.759164737,-73.97674467602127
40.75940435,-73.98510382895253
40.760216041,-73.95739642747859
40.760280818,-73.96355618932155
40.760322434,-74.00237321851532
40.760364164,-73.97376587622131
40.760595837,-73.96328580823896
40.760729949,-73.96325894569503
40.760776601,-73.95657047521969
40.760776644,-73.95701966856426
40.760977297,-73.97133777276235
40.761039906,-73.97537360664685
40.761234847,-73.98166031258444
40.761287749,-73.95589239862392
40.761346987,-74.00162163509579
40.761849254,-73.99478232006022
40.7619170927,-73.9484321650814
40.7619683517,-74.0010358752528
40.7621252487,-73.9973872232377
40.7625374658,-74.0002955726903
40.762930085,-73.94467628145476
40.762963292,-73.97186903976989
40.762966587,-73.97396798895763
40.7636730473,-73.9534353929831
40.763925357,-73.97410620656788
40.76399968,-73.99600204812027
40.7640108706,-73.9983990438538
40.7640266755,-73.9475682099827
40.764038959,-73.94913683051468
40.76410529,-73.96681337238606
40.764204141,-73.96898699756049
40.76424494,-73.99849707679952
40.764278879,-73.97301487242221
40.764399921,-73.99885325161696
40.764626063,-73.99554485701445
40.764897731,-73.97255352295763
40.7652527864,-73.9950881318876
40.765279618,-73.95198794496466
40.765364181,-73.98757673927486
40.765457502,-73.96807742627672
40.765459859,-73.98198845097943
40.765545366,-73.95470085083706
40.767055082,-73.95048522608525
40.7671189143,-73.9564956415255
40.767352218,-73.99622237272236
40.76739372241,-73.970727774146
40.767815382,-73.98950498236549
40.767989992,-73.99574495408581
40.7680250324,-73.9702816550227
40.76820395,-73.98145773072422
40.768531562,-73.94927471425143
40.768840321,-73.98197147579323
40.769120065,-73.95503700520358
40.769221463,-73.96730534088803
40.769469095,-73.94993561097907
40.770044335,-73.94935867073268
40.770519704,-73.98202018796805
40.770987759,-73.99091307553007
40.7711447664,-73.9639215544772
40.77132396,-73.98588649410662
40.771343578,-73.98204042141927
40.771426856,-73.94636972293151
40.771612192,-73.94673776175276
40.771833741,-73.96343403487558
40.77207364,-73.9499370524222
40.772350828,-73.94665626973149
40.772372981,-73.96078301110701
40.7727798098,-73.9932034718281
40.772831479,-73.99332519843287
40.772965336,-73.95825534937264
40.773008587,-73.98863554135832
40.773200249,-73.98648992777967
40.773621071,-73.94572829848752
40.773733649,-73.96204380201743
40.773828581,-73.98211386727746
40.7739772684,-73.9485498498726
40.7741556708,-73.9848794658504
40.774548632,-73.98964708071814
40.774632266,-73.98208327998567
40.774734953,-73.98817718996462
40.774960162,-73.95889591124227
40.775148169,-73.94527480710289
40.7754372474,-73.9820481191547
40.775480384,-73.98020908064402
40.775532537,-73.97645777399887
40.77660407,-73.94662849542544
40.776868479,-73.95540729761608
40.77714286,-73.98221146435307
40.778095523,-73.97829244313748
40.778138664,-73.95448224181145
40.7781654036,-73.9886129394126
40.778167784,-73.97453231488427
40.778523772,-73.98741221759703
40.7788992744,-73.9431237359275
40.779124975,-73.98497627957538
40.779425382,-73.94366111001891
40.779496799,-73.95558440508792
40.779809967,-73.95033629840226
40.779925182,-73.98067365411009
40.780312633,-73.98567936117642
40.780515713,-73.94416114798733
40.780650557,-73.97641669592211
40.780690905,-73.98698060488321
40.780691973,-73.94659059180266
40.780800409,-73.95463127618578
40.781044719,-73.92782275839184
40.781109419,-73.92786438136781
40.781795057,-73.98116822056105
40.782007674,-73.95165920749083
40.7826938669,-73.9552292829688
40.782828931,-73.94376005340628
40.783118148,-73.98037249029684
