start_lat,start_long,end_lat,end_long
40.70813335239191,-74.01662416555241,40.87782799801391,-73.90998446565673
40.70813335239191,-74.01662416555241,40.87782799801391,-73.90998446565673
40.70813335239191,-74.01662416555241,40.87782799801391,-73.90998446565673
40.7061761398826,-74.01792933407029,40.87782799801391,-73.90998446565673
40.7061761398826,-74.01792933407029,40.87782799801391,-73.90998446565673
40.7061761398826,-74.01792933407029,40.87782799801391,-73.90998446565673
40.706840427274734,-74.01757604416724,40.87782799801391,-73.90998446565673
40.706840427274734,-74.01757604416724,40.87782799801391,-73.90998446565673
40.706840427274734,-74.01757604416724,40.87782799801391,-73.90998446565673
40.707463557136855,-74.01712174462496,40.87782799801391,-73.90998446565673
40.707463557136855,-74.01712174462496,40.87782799801391,-73.90998446565673
40.707463557136855,-74.01712174462496,40.87782799801391,-73.90998446565673
40.70845711985837,-74.0173997318686,40.87782799801391,-73.90998446565673
40.70845711985837,-74.0173997318686,40.87782799801391,-73.90998446565673
40.70845711985837,-74.0173997318686,40.87782799801391,-73.90998446565673
40.70198794893099,-74.01573902599031,40.87782799801391,-73.90998446565673
40.70198794893099,-74.01573902599031,40.87782799801391,-73.90998446565673
40.70198794893099,-74.01573902599031,40.87782799801391,-73.90998446565673
40.70524607665556,-74.01505451541765,40.87782799801391,-73.90998446565673
40.70524607665556,-74.01505451541765,40.87782799801391,-73.90998446565673
40.70524607665556,-74.01505451541765,40.87782799801391,-73.90998446565673
40.70528447676409,-74.01525650141534,40.87782799801391,-73.90998446565673
40.70528447676409,-74.01525650141534,40.87782799801391,-73.90998446565673
40.70528447676409,-74.01525650141534,40.87782799801391,-73.90998446565673
40.70344591137876,-74.01159534259607,40.87782799801391,-73.90998446565673
40.70344591137876,-74.01159534259607,40.87782799801391,-73.90998446565673
40.70344591137876,-74.01159534259607,40.87782799801391,-73.90998446565673
40.70296009699138,-74.01150509279131,40.87782799801391,-73.90998446565673
40.70296009699138,-74.01150509279131,40.87782799801391,-73.90998446565673
40.70296009699138,-74.01150509279131,40.87782799801391,-73.90998446565673
40.70495004721229,-74.0115487168681,40.87782799801391,-73.90998446565673
40.70495004721229,-74.0115487168681,40.87782799801391,-73.90998446565673
40.70495004721229,-74.0115487168681,40.87782799801391,-73.90998446565673
40.70711575040222,-74.01067623751081,40.87782799801391,-73.90998446565673
40.70711575040222,-74.01067623751081,40.87782799801391,-73.90998446565673
40.70711575040222,-74.01067623751081,40.87782799801391,-73.90998446565673
40.704019569075335,-74.01157740902941,40.87782799801391,-73.90998446565673
40.704019569075335,-74.01157740902941,40.87782799801391,-73.90998446565673
40.704019569075335,-74.01157740902941,40.87782799801391,-73.90998446565673
40.70627854876194,-74.01118826785164,40.87782799801391,-73.90998446565673
40.70627854876194,-74.01118826785164,40.87782799801391,-73.90998446565673
40.70627854876194,-74.01118826785164,40.87782799801391,-73.90998446565673
40.70178262599376,-74.0111658740283,40.87782799801391,-73.90998446565673
40.70178262599376,-74.0111658740283,40.87782799801391,-73.90998446565673
40.70178262599376,-74.0111658740283,40.87782799801391,-73.90998446565673
40.7047222306652,-74.01155949752363,40.87782799801391,-73.90998446565673
40.7047222306652,-74.01155949752363,40.87782799801391,-73.90998446565673
40.7047222306652,-74.01155949752363,40.87782799801391,-73.90998446565673
40.70425013004717,-74.01157023570688,40.87782799801391,-73.90998446565673
40.70425013004717,-74.01157023570688,40.87782799801391,-73.90998446565673
40.70425013004717,-74.01157023570688,40.87782799801391,-73.90998446565673
40.703577660101686,-74.01159536551201,40.87782799801391,-73.90998446565673
40.703577660101686,-74.01159536551201,40.87782799801391,-73.90998446565673
40.703577660101686,-74.01159536551201,40.87782799801391,-73.90998446565673
40.71007942403205,-74.01638298206908,40.87782799801391,-73.90998446565673
40.71007942403205,-74.01638298206908,40.87782799801391,-73.90998446565673
40.71007942403205,-74.01638298206908,40.87782799801391,-73.90998446565673
40.70670066766613,-74.0160467179293,40.87782799801391,-73.90998446565673
40.70670066766613,-74.0160467179293,40.87782799801391,-73.90998446565673
40.70670066766613,-74.0160467179293,40.87782799801391,-73.90998446565673
40.70315190102647,-74.01443009679454,40.87782799801391,-73.90998446565673
40.70315190102647,-74.01443009679454,40.87782799801391,-73.90998446565673
40.70315190102647,-74.01443009679454,40.87782799801391,-73.90998446565673
40.70240825964418,-74.01282500668809,40.87782799801391,-73.90998446565673
40.70240825964418,-74.01282500668809,40.87782799801391,-73.90998446565673
40.70240825964418,-74.01282500668809,40.87782799801391,-73.90998446565673
40.70240825964418,-74.01282500668809,40.87782799801391,-73.90998446565673
40.70240825964418,-74.01282500668809,40.87782799801391,-73.90998446565673
40.70240825964418,-74.01282500668809,40.87782799801391,-73.90998446565673
40.702405397928594,-74.0138348491486,40.87782799801391,-73.90998446565673
40.702405397928594,-74.0138348491486,40.87782799801391,-73.90998446565673
40.702405397928594,-74.0138348491486,40.87782799801391,-73.90998446565673
40.70359930270398,-74.01439052052444,40.87782799801391,-73.90998446565673
40.70359930270398,-74.01439052052444,40.87782799801391,-73.90998446565673
40.70359930270398,-74.01439052052444,40.87782799801391,-73.90998446565673
40.70623702818536,-74.01433698810037,40.87782799801391,-73.90998446565673
40.70623702818536,-74.01433698810037,40.87782799801391,-73.90998446565673
40.70623702818536,-74.01433698810037,40.87782799801391,-73.90998446565673
40.70796631993175,-74.01359073523909,40.87782799801391,-73.90998446565673
40.70796631993175,-74.01359073523909,40.87782799801391,-73.90998446565673
40.70796631993175,-74.01359073523909,40.87782799801391,-73.90998446565673
40.71278084336635,-74.01167993081161,40.87782799801391,-73.90998446565673
40.71278084336635,-74.01167993081161,40.87782799801391,-73.90998446565673
40.71278084336635,-74.01167993081161,40.87782799801391,-73.90998446565673
40.71087590302982,-74.01240100511556,40.87782799801391,-73.90998446565673
40.71087590302982,-74.01240100511556,40.87782799801391,-73.90998446565673
40.71087590302982,-74.01240100511556,40.87782799801391,-73.90998446565673
40.71746899099168,-74.01069232551586,40.87782799801391,-73.90998446565673
40.71746899099168,-74.01069232551586,40.87782799801391,-73.90998446565673
40.71746899099168,-74.01069232551586,40.87782799801391,-73.90998446565673
40.71360976829776,-74.01161153948586,40.87782799801391,-73.90998446565673
40.71360976829776,-74.01161153948586,40.87782799801391,-73.90998446565673
40.71360976829776,-74.01161153948586,40.87782799801391,-73.90998446565673
40.71014851189023,-74.01266778787463,40.87782799801391,-73.90998446565673
40.71014851189023,-74.01266778787463,40.87782799801391,-73.90998446565673
40.71014851189023,-74.01266778787463,40.87782799801391,-73.90998446565673
40.71630244210065,-74.0109662957715,40.87782799801391,-73.90998446565673
40.71630244210065,-74.0109662957715,40.87782799801391,-73.90998446565673
40.71630244210065,-74.0109662957715,40.87782799801391,-73.90998446565673
40.71278084336635,-74.01167993081161,40.87782799801391,-73.90998446565673
40.71278084336635,-74.01167993081161,40.87782799801391,-73.90998446565673
40.71278084336635,-74.01167993081161,40.87782799801391,-73.90998446565673
40.70970933106806,-74.01283723234805,40.87782799801391,-73.90998446565673
40.70970933106806,-74.01283723234805,40.87782799801391,-73.90998446565673
40.70970933106806,-74.01283723234805,40.87782799801391,-73.90998446565673
40.70935523925286,-74.01299226335888,40.87782799801391,-73.90998446565673
40.70935523925286,-74.01299226335888,40.87782799801391,-73.90998446565673
40.70935523925286,-74.01299226335888,40.87782799801391,-73.90998446565673
40.70873214718424,-74.01326266125083,40.87782799801391,-73.90998446565673
40.70873214718424,-74.01326266125083,40.87782799801391,-73.90998446565673
40.70873214718424,-74.01326266125083,40.87782799801391,-73.90998446565673
40.714293222202016,-74.01152869236442,40.87782799801391,-73.90998446565673
40.714293222202016,-74.01152869236442,40.87782799801391,-73.90998446565673
40.714293222202016,-74.01152869236442,40.87782799801391,-73.90998446565673
40.70710990922212,-74.01396206481608,40.87782799801391,-73.90998446565673
40.70710990922212,-74.01396206481608,40.87782799801391,-73.90998446565673
40.70710990922212,-74.01396206481608,40.87782799801391,-73.90998446565673
40.70777151411044,-74.01296309970473,40.87782799801391,-73.90998446565673
40.70777151411044,-74.01296309970473,40.87782799801391,-73.90998446565673
40.70777151411044,-74.01296309970473,40.87782799801391,-73.90998446565673
40.70969298505516,-74.01168660370406,40.87782799801391,-73.90998446565673
40.70969298505516,-74.01168660370406,40.87782799801391,-73.90998446565673
40.70969298505516,-74.01168660370406,40.87782799801391,-73.90998446565673
40.70969298505516,-74.01168660370406,40.87782799801391,-73.90998446565673
40.70969298505516,-74.01168660370406,40.87782799801391,-73.90998446565673
40.70969298505516,-74.01168660370406,40.87782799801391,-73.90998446565673
40.7093059479477,-74.01193541577996,40.87782799801391,-73.90998446565673
40.7093059479477,-74.01193541577996,40.87782799801391,-73.90998446565673
40.7093059479477,-74.01193541577996,40.87782799801391,-73.90998446565673
40.70907811680936,-74.01208686660068,40.87782799801391,-73.90998446565673
40.70907811680936,-74.01208686660068,40.87782799801391,-73.90998446565673
40.70907811680936,-74.01208686660068,40.87782799801391,-73.90998446565673
40.70714566095992,-74.0133741576043,40.87782799801391,-73.90998446565673
40.70714566095992,-74.0133741576043,40.87782799801391,-73.90998446565673
40.70714566095992,-74.0133741576043,40.87782799801391,-73.90998446565673
40.70694253158625,-74.01351838995673,40.87782799801391,-73.90998446565673
40.70694253158625,-74.01351838995673,40.87782799801391,-73.90998446565673
40.70694253158625,-74.01351838995673,40.87782799801391,-73.90998446565673
40.70743731134343,-74.00405771118673,40.87782799801391,-73.90998446565673
40.70743731134343,-74.00405771118673,40.87782799801391,-73.90998446565673
40.70743731134343,-74.00405771118673,40.87782799801391,-73.90998446565673
40.703099921086334,-74.01299825749884,40.87782799801391,-73.90998446565673
40.703099921086334,-74.01299825749884,40.87782799801391,-73.90998446565673
40.703099921086334,-74.01299825749884,40.87782799801391,-73.90998446565673
40.70544715044451,-74.0080069776994,40.87782799801391,-73.90998446565673
40.70544715044451,-74.0080069776994,40.87782799801391,-73.90998446565673
40.70544715044451,-74.0080069776994,40.87782799801391,-73.90998446565673
40.70554596596151,-74.00794928153533,40.87782799801391,-73.90998446565673
40.70554596596151,-74.00794928153533,40.87782799801391,-73.90998446565673
40.70554596596151,-74.00794928153533,40.87782799801391,-73.90998446565673
40.70477454908536,-74.00974533129346,40.87782799801391,-73.90998446565673
40.70477454908536,-74.00974533129346,40.87782799801391,-73.90998446565673
40.70477454908536,-74.00974533129346,40.87782799801391,-73.90998446565673
40.70493930192499,-74.00891941667017,40.87782799801391,-73.90998446565673
40.70493930192499,-74.00891941667017,40.87782799801391,-73.90998446565673
40.70493930192499,-74.00891941667017,40.87782799801391,-73.90998446565673
40.706374938381,-74.00713063748888,40.87782799801391,-73.90998446565673
40.706374938381,-74.00713063748888,40.87782799801391,-73.90998446565673
40.706374938381,-74.00713063748888,40.87782799801391,-73.90998446565673
40.70477454908536,-74.00974533129346,40.87782799801391,-73.90998446565673
40.70477454908536,-74.00974533129346,40.87782799801391,-73.90998446565673
40.70477454908536,-74.00974533129346,40.87782799801391,-73.90998446565673
40.70380558115553,-74.01049537449033,40.87782799801391,-73.90998446565673
40.70380558115553,-74.01049537449033,40.87782799801391,-73.90998446565673
40.70380558115553,-74.01049537449033,40.87782799801391,-73.90998446565673
40.70320701459544,-74.01256908993989,40.87782799801391,-73.90998446565673
40.70320701459544,-74.01256908993989,40.87782799801391,-73.90998446565673
40.70320701459544,-74.01256908993989,40.87782799801391,-73.90998446565673
40.70605103588274,-74.0074516062077,40.87782799801391,-73.90998446565673
40.70605103588274,-74.0074516062077,40.87782799801391,-73.90998446565673
40.70605103588274,-74.0074516062077,40.87782799801391,-73.90998446565673
40.70240825964418,-74.01282500668809,40.87782799801391,-73.90998446565673
40.70240825964418,-74.01282500668809,40.87782799801391,-73.90998446565673
40.70240825964418,-74.01282500668809,40.87782799801391,-73.90998446565673
40.70518369407717,-74.00739380153583,40.87782799801391,-73.90998446565673
40.70518369407717,-74.00739380153583,40.87782799801391,-73.90998446565673
40.70518369407717,-74.00739380153583,40.87782799801391,-73.90998446565673
40.70467311850831,-74.00812590598927,40.87782799801391,-73.90998446565673
40.70467311850831,-74.00812590598927,40.87782799801391,-73.90998446565673
40.70467311850831,-74.00812590598927,40.87782799801391,-73.90998446565673
40.70421194926942,-74.00878947887584,40.87782799801391,-73.90998446565673
40.70421194926942,-74.00878947887584,40.87782799801391,-73.90998446565673
40.70421194926942,-74.00878947887584,40.87782799801391,-73.90998446565673
40.70408567476818,-74.00898782924529,40.87782799801391,-73.90998446565673
40.70408567476818,-74.00898782924529,40.87782799801391,-73.90998446565673
40.70408567476818,-74.00898782924529,40.87782799801391,-73.90998446565673
40.70268553687404,-74.01231292320932,40.87782799801391,-73.90998446565673
40.70268553687404,-74.01231292320932,40.87782799801391,-73.90998446565673
40.70268553687404,-74.01231292320932,40.87782799801391,-73.90998446565673
40.7056228949827,-74.0067662746662,40.87782799801391,-73.90998446565673
40.7056228949827,-74.0067662746662,40.87782799801391,-73.90998446565673
40.7056228949827,-74.0067662746662,40.87782799801391,-73.90998446565673
40.70404135416094,-74.01318598793776,40.87782799801391,-73.90998446565673
40.70404135416094,-74.01318598793776,40.87782799801391,-73.90998446565673
40.70404135416094,-74.01318598793776,40.87782799801391,-73.90998446565673
40.701505261974,-74.01255073642797,40.87782799801391,-73.90998446565673
40.701505261974,-74.01255073642797,40.87782799801391,-73.90998446565673
40.701505261974,-74.01255073642797,40.87782799801391,-73.90998446565673
40.70358847618555,-74.01311376543592,40.87782799801391,-73.90998446565673
40.70358847618555,-74.01311376543592,40.87782799801391,-73.90998446565673
40.70358847618555,-74.01311376543592,40.87782799801391,-73.90998446565673
40.707450486819845,-74.01194590412761,40.87782799801391,-73.90998446565673
40.707450486819845,-74.01194590412761,40.87782799801391,-73.90998446565673
40.707450486819845,-74.01194590412761,40.87782799801391,-73.90998446565673
